,user_id,timestamp,weekday,hour,voronoi_id,states
254,1,2019-01-17 22:35:00,4,22,19,"[Row(neighbors=19, props=1.0)]"
255,1,2019-01-17 22:55:00,4,22,19,"[Row(neighbors=19, props=1.0)]"
256,2,2019-01-17 00:20:00,4,0,72,"[Row(neighbors=72, props=1.0)]"
257,2,2019-01-17 00:40:00,4,0,72,"[Row(neighbors=72, props=1.0)]"
258,2,2019-01-17 01:15:00,4,1,72,"[Row(neighbors=72, props=1.0)]"
259,2,2019-01-17 01:40:00,4,1,72,"[Row(neighbors=72, props=1.0)]"
260,2,2019-01-17 02:35:00,4,2,72,"[Row(neighbors=72, props=1.0)]"
261,2,2019-01-17 03:05:00,4,3,72,"[Row(neighbors=72, props=1.0)]"
262,2,2019-01-17 03:50:00,4,3,72,"[Row(neighbors=72, props=1.0)]"
263,2,2019-01-17 04:45:00,4,4,72,"[Row(neighbors=72, props=1.0)]"
264,2,2019-01-17 04:55:00,4,4,72,"[Row(neighbors=72, props=1.0)]"
265,2,2019-01-17 05:20:00,4,5,72,"[Row(neighbors=72, props=1.0)]"
266,2,2019-01-17 06:15:00,4,6,72,"[Row(neighbors=72, props=1.0)]"
267,2,2019-01-17 06:45:00,4,6,72,"[Row(neighbors=72, props=1.0)]"
268,2,2019-01-17 07:10:00,4,7,72,"[Row(neighbors=72, props=1.0)]"
269,2,2019-01-17 07:15:00,4,7,72,"[Row(neighbors=72, props=1.0)]"
270,2,2019-01-17 07:20:00,4,7,59,"[Row(neighbors=59, props=1.0)]"
271,2,2019-01-17 07:25:00,4,7,59,"[Row(neighbors=59, props=1.0)]"
272,2,2019-01-17 08:30:00,4,8,69,"[Row(neighbors=69, props=1.0)]"
273,2,2019-01-17 08:35:00,4,8,69,"[Row(neighbors=69, props=1.0)]"
274,2,2019-01-17 08:40:00,4,8,69,"[Row(neighbors=69, props=1.0)]"
275,2,2019-01-17 08:45:00,4,8,3,"[Row(neighbors=3, props=1.0)]"
276,2,2019-01-17 08:50:00,4,8,75,"[Row(neighbors=75, props=1.0)]"
277,2,2019-01-17 08:55:00,4,8,75,"[Row(neighbors=75, props=1.0)]"
278,2,2019-01-17 09:00:00,4,9,75,"[Row(neighbors=75, props=1.0)]"
