,time,vector
62,17:20:00,"[0.0, 0.002169815166126264, 0.0026353451624690338, 0.0013097572585836677, 0.01578361588210127, 0.0006792464627614196, 0.0, 0.0069245477231162245, 0.0, 0.002611599108765416, 0.0006792464627614196, 0.00035376913501525926, 0.0, 0.0041906046669441185, 0.013786150387797059, 0.0006792464627614196, 0.0, 0.005614790464532556, 0.0, 0.23555862977913655, 0.002169815166126264, 0.0, 0.013874587242610915, 0.0019090286394903453, 0.0019090286394903453, 0.0, 0.013786150387797059, 0.0012864332520700172, 0.006317360933807626, 0.002169815166126264, 0.0006792464627614196, 0.0, 0.0, 0.006766625698610345, 0.0006792464627614196, 0.0006792464627614196, 0.0, 0.001056339604290329, 0.0, 0.0021931391726399147, 0.003218785898074012, 0.00035376913501525926, 0.0, 0.0006792464627614196, 0.0022627977745056033, 0.04003215206670742, 0.0019090286394903453, 0.008890073305089539, 0.006766625698610345, 0.013786150387797059, 0.0, 0.0030538050985945324, 0.006080320460875326, 0.002169815166126264, 0.006317360933807626, 0.00035376913501525926, 0.005968559599547817, 0.04039297997669628, 0.0021931391726399147, 0.007896366491986329, 0.039264468749132156, 0.011092727213027304, 0.0006792464627614196, 0.0006792464627614196, 0.002546908307655174, 0.008257194401975193, 0.0, 0.0, 0.008890073305089539, 0.002286121781019254, 0.007004368672112847, 0.0019090286394903453, 0.09645155096987357, 0.007004368672112847, 0.002169815166126264, 0.03490522336813574, 0.0031954618915603613, 0.006901223716602574, 0.0, 0.0010330155977766786, 0.005614790464532556, 0.0, 0.004905201711948239, 0.004102167812130259, 0.0006792464627614196, 0.0, 0.005614790464532556, 0.0, 0.0013097572585836677, 0.0013097572585836677, 0.0, 0.002169815166126264, 0.039264468749132156, 0.0031954618915603613, 0.005614790464532556, 0.0, 0.002077440576158947, 0.01614444379209013, 0.0, 0.0, 0.0, 0.0, 0.03961823788414742, 0.002588275102251766, 0.005614790464532556, 0.005614790464532556, 0.001965679714831437, 0.006981044665599194, 0.0021931391726399147, 0.0, 0.0, 0.039706674738961265, 0.0, 0.002523584301141525, 0.01614444379209013]"
63,17:25:00,"[0.0, 0.002180435623903291, 0.002643798006628027, 0.0013022775320826183, 0.0158487074607627, 0.0006825711276812244, 0.0, 0.00691072966271326, 0.0, 0.002612744233525169, 0.0006825711276812244, 0.00035171894965061693, 0.0, 0.004198952663074386, 0.013853489921338558, 0.0006825711276812244, 0.0, 0.005608452130630642, 0.0, 0.23529272489532838, 0.002180435623903291, 0.0, 0.01394183385466571, 0.0019068736060969787, 0.0019068736060969787, 0.0, 0.013853489921338558, 0.0012789780323356516, 0.006314322758058833, 0.002180435623903291, 0.0006825711276812244, 0.0, 0.0, 0.006763115475885428, 0.0006825711276812244, 0.0006825711276812244, 0.0, 0.0010575895770788073, 0.0, 0.002203735123650257, 0.0032091511381795957, 0.00035171894965061693, 0.0, 0.0006825711276812244, 0.002258592555747593, 0.03999106139408505, 0.0019068736060969787, 0.008847461277829434, 0.006763115475885428, 0.013853489921338558, 0.0, 0.0030528071165029378, 0.006071814513355377, 0.002180435623903291, 0.006314322758058833, 0.00035171894965061693, 0.00596017108028126, 0.040351510178584515, 0.002203735123650257, 0.007900531187608051, 0.03922014633307669, 0.011093533460505144, 0.0006825711276812244, 0.0006825711276812244, 0.002555454073300874, 0.008260979972107497, 0.0, 0.0, 0.008847461277829434, 0.0022818920554945592, 0.006963887171479421, 0.0019068736060969787, 0.09692298185103507, 0.006963887171479421, 0.002180435623903291, 0.03470293839842635, 0.00318585163843263, 0.006887430162966297, 0.0, 0.0010342900773318408, 0.005608452130630642, 0.0, 0.00491112039722445, 0.004110608729747235, 0.0006825711276812244, 0.0, 0.005608452130630642, 0.0, 0.0013022775320826183, 0.0013022775320826183, 0.0, 0.002180435623903291, 0.03922014633307669, 0.00318585163843263, 0.005608452130630642, 0.0, 0.0020731925930909953, 0.016209156245262143, 0.0, 0.0, 0.0, 0.0, 0.03957186528272731, 0.0025894447337782038, 0.005608452130630642, 0.005608452130630642, 0.0019615491600168764, 0.006940587671732453, 0.002203735123650257, 0.0, 0.0, 0.03966020921605447, 0.0, 0.0025321545735539092, 0.016209156245262143]"
64,17:30:00,"[0.0, 0.0021897478248811787, 0.0026513597117915847, 0.001296293332488591, 0.01590564791055401, 0.0006854862513573756, 0.0, 0.006898821106838572, 0.0, 0.0026136218641659723, 0.0006854862513573756, 0.0003500796781191212, 0.0, 0.004206139358759054, 0.013912532664398125, 0.0006854862513573756, 0.0, 0.00560252777434998, 0.0, 0.23504418567627933, 0.0021897478248811787, 0.0, 0.014000788585467407, 0.0019048593250865931, 0.0019048593250865931, 0.0, 0.013912532664398125, 0.0012730170447665871, 0.006311290313429361, 0.0021897478248811787, 0.0006854862513573756, 0.0, 0.0, 0.00675963592347, 0.0006854862513573756, 0.0006854862513573756, 0.0, 0.0010588422171984996, 0.0, 0.002213024112603182, 0.0032011526575751836, 0.0003500796781191212, 0.0, 0.0006854862513573756, 0.002254939003205712, 0.03995246062764732, 0.0019048593250865931, 0.00881309870312443, 0.00675963592347, 0.013912532664398125, 0.0, 0.003051957463354373, 0.006064139661260385, 0.0021897478248811787, 0.006311290313429361, 0.0003500796781191212, 0.005952607452469106, 0.04031255031661868, 0.002213024112603182, 0.007903807808022443, 0.03917871845522068, 0.011093629066338657, 0.0006854862513573756, 0.0006854862513573756, 0.0025631037907223016, 0.008263897496993806, 0.0, 0.0, 0.00881309870312443, 0.002278215290927716, 0.0069315156657598406, 0.0019048593250865931, 0.09733633233624286, 0.0069315156657598406, 0.0021897478248811787, 0.03454119692966709, 0.0031778763698531794, 0.0068755448191165705, 0.0, 0.0010355659294764966, 0.00560252777434998, 0.0, 0.00491630872584954, 0.004117883437689773, 0.0006854862513573756, 0.0, 0.00560252777434998, 0.0, 0.001296293332488591, 0.001296293332488591, 0.0, 0.0021897478248811787, 0.03917871845522068, 0.0031778763698531794, 0.00560252777434998, 0.0, 0.002070035504915247, 0.01626573759952537, 0.0, 0.0, 0.0, 0.0, 0.03952879813333979, 0.002590345576443969, 0.00560252777434998, 0.00560252777434998, 0.0019585032961239634, 0.006908239378037836, 0.002213024112603182, 0.0, 0.0, 0.03961705405440907, 0.0, 0.0025398275030003, 0.01626573759952537]"
65,17:35:00,"[0.0, 0.00219790710312227, 0.0026581021240076825, 0.00129149718514096, 0.015955435130024488, 0.0006880404601032363, 0.0, 0.006888548417191642, 0.0, 0.0026142923677129, 0.0006880404601032363, 0.00034876669989532044, 0.0, 0.004212332724933117, 0.013964264115002543, 0.0006880404601032363, 0.0, 0.005597051232050681, 0.0, 0.2348144321257875, 0.00219790710312227, 0.0, 0.014052437829203727, 0.0019029973008207557, 0.0019029973008207557, 0.0, 0.013964264115002543, 0.0012682425783520517, 0.0063083462989428265, 0.00219790710312227, 0.0006880404601032363, 0.0, 0.0, 0.00675627429294141, 0.0006880404601032363, 0.0006880404601032363, 0.0, 0.0010600617667874644, 0.0, 0.002221161709911178, 0.0031944944859617157, 0.00034876669989532044, 0.0, 0.0006880404601032363, 0.0022517640007160738, 0.039916636004769745, 0.0019029973008207557, 0.00878532724019165, 0.00675627429294141, 0.013964264115002543, 0.0, 0.0030512327818094033, 0.006057246252936094, 0.00219790710312227, 0.0063083462989428265, 0.00034876669989532044, 0.005945817931946004, 0.04027639028456714, 0.002221161709911178, 0.007906386656163042, 0.03914042183046533, 0.011093236723279394, 0.0006880404601032363, 0.0006880404601032363, 0.002569928409806498, 0.008266140935960446, 0.0, 0.0, 0.00878532724019165, 0.0022750186075049823, 0.006905584546159804, 0.0019029973008207557, 0.0976985003901435, 0.006905584546159804, 0.00219790710312227, 0.03441164973611532, 0.003171239879172806, 0.006865293810402734, 0.0, 0.0010368071599985563, 0.005597051232050681, 0.0, 0.004920853704625841, 0.004124159010731932, 0.0006880404601032363, 0.0, 0.005597051232050681, 0.0, 0.00129149718514096, 0.00129149718514096, 0.0, 0.00219790710312227, 0.03914042183046533, 0.003171239879172806, 0.005597051232050681, 0.0, 0.0020677113594453804, 0.01631518940982189, 0.0, 0.0, 0.0, 0.0, 0.03948918853036064, 0.0025910377609239922, 0.005597051232050681, 0.005597051232050681, 0.001956283038455288, 0.006882329939370895, 0.002221161709911178, 0.0, 0.0, 0.039577362244561834, 0.0, 0.002546673803017591, 0.01631518940982189]"
66,17:40:00,"[0.0, 0.0022050516662458766, 0.0026640971399371277, 0.0012876460092803898, 0.015998949931789547, 0.0006902770189110703, 0.0, 0.006879679138344135, 0.0, 0.0026148027404969882, 0.0006902770189110703, 0.000347713135122578, 0.0, 0.004217675150726213, 0.014009561022983449, 0.0006902770189110703, 0.0, 0.005592033129063742, 0.0, 0.23460391036826728, 0.0022050516662458766, 0.0, 0.014097658785877874, 0.0019012911459116663, 0.0019012911459116663, 0.0, 0.014009561022983449, 0.0012644114336061384, 0.006305544723649066, 0.0022050516662458766, 0.0006902770189110703, 0.0, 0.0, 0.006753086880249227, 0.0006902770189110703, 0.0006902770189110703, 0.0, 0.001061224729707899, 0.0, 0.002228286241920128, 0.0031889371551920556, 0.000347713135122578, 0.0, 0.0006902770189110703, 0.0022490042810342416, 0.03988370561859775, 0.0019012911459116663, 0.008762830739052877, 0.006753086880249227, 0.014009561022983449, 0.0, 0.0030506136385139854, 0.006051078602754993, 0.0022050516662458766, 0.006305544723649066, 0.000347713135122578, 0.005939746264186325, 0.0402431500123035, 0.002228286241920128, 0.007908417133878291, 0.03910533083679227, 0.01109252210366277, 0.0006902770189110703, 0.0006902770189110703, 0.002575999377042706, 0.008267861527584037, 0.0, 0.0, 0.008762830739052877, 0.0022722388567084943, 0.006884774168815463, 0.0019012911459116663, 0.09801562299972558, 0.006884774168815463, 0.0022050516662458766, 0.03430769800480309, 0.0031657025795178034, 0.006856444562669884, 0.0, 0.001037990154033648, 0.005592033129063742, 0.0, 0.004924832679554535, 0.004129577387831793, 0.0006902770189110703, 0.0, 0.005592033129063742, 0.0, 0.0012876460092803898, 0.0012876460092803898, 0.0, 0.0022050516662458766, 0.03910533083679227, 0.0031657025795178034, 0.005592033129063742, 0.0, 0.002066020791085881, 0.01635839432549529, 0.0, 0.0, 0.0, 0.0, 0.03945304397191485, 0.002591568164822736, 0.005592033129063742, 0.005592033129063742, 0.001954688452517208, 0.00686153959314121, 0.002228286241920128, 0.0, 0.0, 0.03954114173480927, 0.0, 0.002552764801368455, 0.01635839432549529]"
67,17:45:00,"[0.0, 0.0022113041745858847, 0.0026694146869904057, 0.0012845474724144366, 0.016036968623707893, 0.0006922343257970158, 0.0, 0.00687201541660808, 0.0, 0.002615189538422492, 0.0006922343257970158, 0.0003468660827160412, 0.0, 0.00422228758742724, 0.014049201440339124, 0.0006922343257970158, 0.0, 0.005587467944193643, 0.0, 0.23441238904975223, 0.0022113041745858847, 0.0, 0.014137229640555004, 0.001899738983152878, 0.001899738983152878, 0.0, 0.014049201440339124, 0.001261331242941838, 0.006302918499463259, 0.0022113041745858847, 0.0006922343257970158, 0.0, 0.0, 0.006750107273296764, 0.0006922343257970158, 0.0006922343257970158, 0.0, 0.0010623166379856545, 0.0, 0.0022345204040584827, 0.003184286455567314, 0.0003468660827160412, 0.0, 0.0006922343257970158, 0.0022466050658689167, 0.03985366944828926, 0.001899738983152878, 0.008744563407692387, 0.006750107273296764, 0.014049201440339124, 0.0, 0.003050083821354413, 0.006045578456598163, 0.0022113041745858847, 0.006302918499463259, 0.0003468660827160412, 0.005934334026909686, 0.0402128300219069, 0.0022345204040584827, 0.007910016548468008, 0.03907340692227637, 0.011091607324206356, 0.0006922343257970158, 0.0006922343257970158, 0.002581386486774524, 0.008269177122085636, 0.0, 0.0, 0.008744563407692387, 0.002269821295341515, 0.00686804065401211, 0.001899738983152878, 0.09829314645179155, 0.00686804065401211, 0.0022113041745858847, 0.0342241221616717, 0.0031610702260947135, 0.0068487991871354825, 0.0, 0.0010391004085130565, 0.005587467944193643, 0.0, 0.00492831424376091, 0.00413425938721136, 0.0006922343257970158, 0.0, 0.005587467944193643, 0.0, 0.0012845474724144366, 0.0012845474724144366, 0.0, 0.0022113041745858847, 0.03907340692227637, 0.0031610702260947135, 0.005587467944193643, 0.0, 0.002064809998427333, 0.016396129197325512, 0.0, 0.0, 0.0, 0.0, 0.039420273004992415, 0.002591973308949893, 0.005587467944193643, 0.005587467944193643, 0.0019535655687388533, 0.0068448244245395105, 0.0022345204040584827, 0.0, 0.0, 0.03950830120520831, 0.0, 0.0025581702573019274, 0.016396129197325512]"
68,17:50:00,"[0.0, 0.0022167732528831346, 0.0026741213988842483, 0.001282049257569772, 0.016070174512963765, 0.0006939463850265078, 0.0, 0.0068653885415243514, 0.0, 0.002615481168975633, 0.0006939463850265078, 0.0003461836618327337, 0.0, 0.004226272975811015, 0.0140838743352255, 0.0006939463850265078, 0.0, 0.00558333928395458, 0.0, 0.23423918062658483, 0.0022167732528831346, 0.0, 0.014171839274204257, 0.0018983352387595001, 0.0018983352387595001, 0.0, 0.0140838743352255, 0.0012588497123801469, 0.006300485214170711, 0.0022167732528831346, 0.0006939463850265078, 0.0, 0.0, 0.006747352616954878, 0.0006939463850265078, 0.0006939463850265078, 0.0, 0.0010633295920488657, 0.0, 0.002239972798072759, 0.0031803844963292733, 0.0003461836618327337, 0.0, 0.0006939463850265078, 0.0022445189005922323, 0.03982644681568365, 0.0018983352387595001, 0.008729693223636523, 0.006747352616954878, 0.0140838743352255, 0.0, 0.003049629769787122, 0.006040687429955692, 0.0022167732528831346, 0.006300485214170711, 0.0003461836618327337, 0.005929522945787313, 0.040185349279489024, 0.002239972798072759, 0.007911277021006094, 0.039044535491678384, 0.011090581354803553, 0.0006939463850265078, 0.0006939463850265078, 0.002586156459905493, 0.008270179484811506, 0.0, 0.0, 0.008729693223636523, 0.0022677184457818578, 0.0068545575300666475, 0.0018983352387595001, 0.098535893574491, 0.0068545575300666475, 0.0022167732528831346, 0.03415678996326775, 0.0031571849511396457, 0.006842188996334727, 0.0, 0.0010401300468592415, 0.00558333928395458, 0.0, 0.0049313591014491604, 0.004138308036832261, 0.0006939463850265078, 0.0, 0.00558333928395458, 0.0, 0.001282049257569772, 0.001282049257569772, 0.0, 0.0022167732528831346, 0.039044535491678384, 0.0031571849511396457, 0.00558333928395458, 0.0, 0.0020639605815750343, 0.016429076976769173, 0.0, 0.0, 0.0, 0.0, 0.03939071915351111, 0.002592281623786009, 0.00558333928395458, 0.00558333928395458, 0.001952796097406655, 0.00683135798487702, 0.002239972798072759, 0.0, 0.0, 0.03947868409248986, 0.0, 0.0025629569147158685, 0.016429076976769173]"
69,17:55:00,"[0.0, 0.0022215549137750467, 0.0026782798030009023, 0.0012800306188314313, 0.016099168353993314, 0.0006954432527284057, 0.0, 0.006859654406100894, 0.0, 0.002615699683498206, 0.0006954432527284057, 0.00034563268440289093, 0.0, 0.004229719088563785, 0.014114188640008601, 0.0006954432527284057, 0.0, 0.005579623787269461, 0.0, 0.23408330519379086, 0.0022215549137750467, 0.0, 0.014202096384027535, 0.001897071969965774, 0.001897071969965774, 0.0, 0.014114188640008601, 0.0012568461580274044, 0.006298251500801896, 0.0022215549137750467, 0.0006954432527284057, 0.0, 0.0, 0.006744828349605641, 0.0006954432527284057, 0.0006954432527284057, 0.0, 0.0010642603979353223, 0.0, 0.0022447393745790726, 0.0031771025887972057, 0.00034563268440289093, 0.0, 0.0006954432527284057, 0.0022427046543686633, 0.0398019042117602, 0.001897071969965774, 0.008717557332833296, 0.006744828349605641, 0.014114188640008601, 0.0, 0.0030492401119200335, 0.006036348676495316, 0.0022215549137750467, 0.006298251500801896, 0.00034563268440289093, 0.005925256471672355, 0.04016057331654502, 0.0022447393745790726, 0.007912270905867474, 0.03901855321501287, 0.011089508050326345, 0.0006954432527284057, 0.0006954432527284057, 0.002590372058981964, 0.008270940010652282, 0.0, 0.0, 0.008717557332833296, 0.00226588911517269, 0.0068436698236715495, 0.001897071969965774, 0.09874812703159627, 0.0068436698236715495, 0.0022215549137750467, 0.03410242685315272, 0.0031539181279931767, 0.006836469945296871, 0.0, 0.0010410759371312962, 0.005579623787269461, 0.0, 0.004934020877751484, 0.004141811344544848, 0.0006954432527284057, 0.0, 0.005579623787269461, 0.0, 0.0012800306188314313, 0.0012800306188314313, 0.0, 0.0022215549137750467, 0.03901855321501287, 0.0031539181279931767, 0.005579623787269461, 0.0, 0.002063381615578774, 0.01645783745877812, 0.0, 0.0, 0.0, 0.0, 0.03936418589941575, 0.00259251522269418, 0.005579623787269461, 0.005579623787269461, 0.0019522894107558107, 0.006820485362867522, 0.0022447393745790726, 0.0, 0.0, 0.0394520936434347, 0.0, 0.0025671875981779385, 0.01645783745877812]"
70,18:00:00,"[0.0, 0.0022257338813794704, 0.002681947879897081, 0.0012783957348650918, 0.016124477783989892, 0.0006967514512342683, 0.0, 0.006854689720975034, 0.0, 0.0026158621782491373, 0.0006967514512342683, 0.00034518682346983706, 0.0, 0.00423270089406985, 0.014140681660671768, 0.0006967514512342683, 0.0, 0.005576293986109942, 0.0, 0.23394361050882972, 0.0022257338813794704, 0.0, 0.014228537946347274, 0.0018959398376426073, 0.0018959398376426073, 0.0, 0.014140681660671768, 0.0012552248454928306, 0.006296216326716473, 0.0022257338813794704, 0.0006967514512342683, 0.0, 0.0, 0.006742531763910594, 0.0006967514512342683, 0.0006967514512342683, 0.0, 0.0010651091640763656, 0.0, 0.002248904770751732, 0.0031743355725076987, 0.00034518682346983706, 0.0, 0.0006967514512342683, 0.0022411266611124425, 0.039779875771257196, 0.0018959398376426073, 0.008707626877507842, 0.006742531763910594, 0.014140681660671768, 0.0, 0.003048905287394486, 0.0060325079846275526, 0.0022257338813794704, 0.006296216326716473, 0.00034518682346983706, 0.005921480809579784, 0.040138334922775826, 0.002248904770751732, 0.007913055042537186, 0.03899526803434742, 0.011088432335371864, 0.0006967514512342683, 0.0006967514512342683, 0.0025940915942215684, 0.008271514194055798, 0.0, 0.0, 0.008707626877507842, 0.0022642975504847044, 0.006834857929237494, 0.0018959398376426073, 0.0989336081572087, 0.006834857929237494, 0.0022257338813794704, 0.034058435238091975, 0.0031511646831354364, 0.0068315188316027745, 0.0, 0.0010419382747041048, 0.005576293986109942, 0.0, 0.004936346869058299, 0.004144844608394337, 0.0006967514512342683, 0.0, 0.005576293986109942, 0.0, 0.0012783957348650918, 0.0012783957348650918, 0.0, 0.0022257338813794704, 0.03899526803434742, 0.0031511646831354364, 0.005576293986109942, 0.0, 0.0020630034717748725, 0.016482936935508497, 0.0, 0.0, 0.0, 0.0, 0.039340454857817266, 0.002592691288876876, 0.005576293986109942, 0.005576293986109942, 0.001951976296727099, 0.006811687039865233, 0.002248904770751732, 0.0, 0.0, 0.03942831114349278, 0.0, 0.0025709207048493074, 0.016482936935508494]"
71,18:05:00,"[0.0, 0.0022541070650644486, 0.0027077841145297927, 0.0012708596226327108, 0.016295491263107312, 0.0007056334910146259, 0.0, 0.006822269035137532, 0.0, 0.0026161806181636735, 0.0007056334910146259, 0.0003431426751495696, 0.0, 0.0042521205225303565, 0.014320545849640303, 0.0007056334910146259, 0.0, 0.005551409412504821, 0.0, 0.2328996246390162, 0.0022541070650644486, 0.0, 0.014408012179957158, 0.0018874790831501364, 0.0018874790831501364, 0.0, 0.014320545849640303, 0.0012477915786338004, 0.006280110947518355, 0.0022541070650644486, 0.0007056334910146259, 0.0, 0.0, 0.006724445387051102, 0.0007056334910146259, 0.0007056334910146259, 0.0, 0.001071844210163105, 0.0, 0.0022771751090633592, 0.0031583387057828468, 0.0003431426751495696, 0.0, 0.0007056334910146259, 0.002230621758299704, 0.03961434949848087, 0.0018874790831501364, 0.008658828260078641, 0.006724445387051102, 0.014320545849640303, 0.0, 0.003046789623630105, 0.0060050864619701615, 0.0022541070650644486, 0.006280110947518355, 0.0003431426751495696, 0.005894552087654394, 0.039971217607696764, 0.0022771751090633592, 0.007916050851885043, 0.0388212496771494, 0.011077334043377147, 0.0007056334910146259, 0.0007056334910146259, 0.0026203177842129277, 0.008272918961100927, 0.0, 0.0, 0.008658828260078641, 0.0022536898022986157, 0.006794417220927413, 0.0018874790831501364, 0.10019288466966819, 0.006794417220927413, 0.0022541070650644486, 0.03385674592334217, 0.0031352706617839344, 0.0067992009911386235, 0.0, 0.001048776166164195, 0.005551409412504821, 0.0, 0.004952131306895809, 0.0041646541922134945, 0.0007056334910146259, 0.0, 0.005551409412504821, 0.0, 0.0012708596226327108, 0.0012708596226327108, 0.0, 0.0022541070650644486, 0.0388212496771494, 0.0031352706617839344, 0.005551409412504821, 0.0, 0.002063959443964198, 0.016652359372323188, 0.0, 0.0, 0.0, 0.0, 0.03916439235229896, 0.0025931125741647633, 0.005551409412504821, 0.005551409412504821, 0.0019534250696484263, 0.006771349176928501, 0.0022771751090633592, 0.0, 0.0, 0.03925185868261583, 0.0, 0.002597249740214019, 0.016652359372323188]"
72,18:10:00,"[0.0, 0.002254136730518664, 0.002707812220150749, 0.001270855922727021, 0.016295669097537647, 0.0007056427775912535, 0.0, 0.006822236647260852, 0.0, 0.002616180030751243, 0.0007056427775912535, 0.0003431416906974132, 0.0, 0.004252139858693951, 0.014320733893281722, 0.0007056427775912535, 0.0, 0.005551380724533832, 0.0, 0.23289842108144362, 0.002254136730518664, 0.0, 0.014408199768297018, 0.0018874693292406167, 0.0018874693292406167, 0.0, 0.014320733893281722, 0.0012477879988076488, 0.006280091426044459, 0.002254136730518664, 0.0007056427775912535, 0.0, 0.0, 0.006724423552616717, 0.0007056427775912535, 0.0007056427775912535, 0.0, 0.0010718523922080378, 0.0, 0.002277204654438037, 0.0031583252519676373, 0.0003431416906974132, 0.0, 0.0007056427775912535, 0.0022306110199380273, 0.039614157712644094, 0.0018874693292406167, 0.008658799079645165, 0.006724423552616717, 0.014320733893281722, 0.0, 0.003046787596463953, 0.006005056214165914, 0.002254136730518664, 0.006280091426044459, 0.0003431416906974132, 0.005894522415231249, 0.039971023964201054, 0.002277204654438037, 0.00791605125398717, 0.03882104906003756, 0.011077317989579255, 0.0007056427775912535, 0.0007056427775912535, 0.0026203463451354493, 0.008272917505544134, 0.0, 0.0, 0.008658799079645165, 0.0022536789438574014, 0.006794397674323918, 0.0018874693292406167, 0.10019420124040994, 0.006794397674323918, 0.002254136730518664, 0.03385664879072263, 0.0031352573280482633, 0.006799168723341482, 0.0, 0.001048784468288666, 0.005551380724533832, 0.0, 0.004952147800948329, 0.004164673983678655, 0.0007056427775912535, 0.0, 0.005551380724533832, 0.0, 0.001270855922727021, 0.001270855922727021, 0.0, 0.002254136730518664, 0.03882104906003756, 0.0031352573280482633, 0.005551380724533832, 0.0, 0.002063964575333572, 0.016652535349094607, 0.0, 0.0, 0.0, 0.0, 0.03916419075073496, 0.0025931121068318713, 0.005551380724533832, 0.005551380724533832, 0.001953430776398902, 0.006771329750404545, 0.002277204654438037, 0.0, 0.0, 0.03925165662575025, 0.0, 0.002597278421216078, 0.01665253534909461]"
73,18:15:00,"[0.0, 0.0022541625674081223, 0.0027078367009088526, 0.0012708527094767521, 0.01629582397888889, 0.0007056508656606958, 0.0, 0.0068222084426050045, 0.0, 0.0026161795171335306, 0.0007056508656606958, 0.00034314083582131355, 0.0, 0.004252156697250796, 0.014320897668355792, 0.0007056508656606958, 0.0, 0.00555135573312825, 0.0, 0.23289737260729887, 0.0022541625674081223, 0.0, 0.01440836314672562, 0.001887460832163257, 0.001887460832163257, 0.0, 0.014320897668355792, 0.0012477848901671753, 0.0062800744180985255, 0.0022541625674081223, 0.0007056508656606958, 0.0, 0.0, 0.0067244045296870015, 0.0007056508656606958, 0.0007056508656606958, 0.0, 0.0010718595207915855, 0.0, 0.002277230386717698, 0.00315831354164001, 0.00034314083582131355, 0.0, 0.0007056508656606958, 0.00223060166798457, 0.039613990637309665, 0.001887460832163257, 0.008658773713011554, 0.0067244045296870015, 0.014320897668355792, 0.0, 0.0030467858313246833, 0.006005029866628983, 0.0022541625674081223, 0.0062800744180985255, 0.00034314083582131355, 0.005894496568949567, 0.039970855270528315, 0.002277230386717698, 0.007916051598215793, 0.03882087429327915, 0.011077303997907222, 0.0007056508656606958, 0.0007056508656606958, 0.00262037122253901, 0.008272916231434427, 0.0, 0.0, 0.008658773713011554, 0.0022536694872941454, 0.006794380700157868, 0.001887460832163257, 0.100195347897008, 0.006794380700157868, 0.0022541625674081223, 0.033856564442941585, 0.003135245722330431, 0.006799140623295428, 0.0, 0.001048791701482009, 0.00555135573312825, 0.0, 0.004952162166290747, 0.004164691218880956, 0.0007056508656606958, 0.0, 0.00555135573312825, 0.0, 0.0012708527094767521, 0.0012708527094767521, 0.0, 0.0022541625674081223, 0.03882087429327915, 0.003135245722330431, 0.00555135573312825, 0.0, 0.0020639690535072873, 0.016652688612107527, 0.0, 0.0, 0.0, 0.0, 0.039164015129100456, 0.002593111697823955, 0.00555135573312825, 0.00555135573312825, 0.0019534357558278715, 0.006771312880848292, 0.002277230386717698, 0.0, 0.0, 0.03925148060747031, 0.0, 0.002597303403229436, 0.016652688612107527]"
74,18:20:00,"[0.0, 0.002254185069747015, 0.002707858024017109, 0.0012708499181102936, 0.016295958869341442, 0.0007056579098708708, 0.0, 0.006822183880679308, 0.0, 0.0026161790682237987, 0.0007056579098708708, 0.0003431400932563792, 0.0, 0.0042521713609343145, 0.014321040306333476, 0.0007056579098708708, 0.0, 0.005551333962569018, 0.0, 0.23289645925856042, 0.002254185069747015, 0.0, 0.014408505439167845, 0.0018874534301735859, 0.0018874534301735859, 0.0, 0.014321040306333476, 0.0012477821899309536, 0.006280059600619228, 0.002254185069747015, 0.0007056579098708708, 0.0, 0.0, 0.006724387956865882, 0.0007056579098708708, 0.0007056579098708708, 0.0, 0.0010718657313065895, 0.0, 0.002277252797926355, 0.0031583033482838795, 0.0003431400932563792, 0.0, 0.0007056579098708708, 0.002230593523429963, 0.03961384509284172, 0.0018874534301735859, 0.00865875165773945, 0.006724387956865882, 0.014321040306333476, 0.0, 0.0030467842943145505, 0.0060050069168391075, 0.002254185069747015, 0.006280059600619228, 0.0003431400932563792, 0.0058944740558253975, 0.039970708316253975, 0.002277252797926355, 0.007916051893329746, 0.038820722050136494, 0.011077291804381727, 0.0007056579098708708, 0.0007056579098708708, 0.002620392891182734, 0.008272915116742031, 0.0, 0.0, 0.00865875165773945, 0.002253661251609304, 0.006794365955745204, 0.0018874534301735859, 0.10019634656415548, 0.006794365955745204, 0.002254185069747015, 0.03385649117652962, 0.003135235620104537, 0.006799116152499972, 0.0, 0.0010487980031272496, 0.005551333962569018, 0.0, 0.0049521746776029765, 0.004164706228099939, 0.0007056579098708708, 0.0, 0.005551333962569018, 0.0, 0.0012708499181102936, 0.0012708499181102936, 0.0, 0.002254185069747015, 0.038820722050136494, 0.003135235620104537, 0.005551333962569018, 0.0, 0.00206397296081554, 0.01665282209275372, 0.0, 0.0, 0.0, 0.0, 0.039163862143392875, 0.0025931113400444574, 0.005551333962569018, 0.005551333962569018, 0.0019534400998018242, 0.006771298227565862, 0.002277252797926355, 0.0, 0.0, 0.03925132727622724, 0.0, 0.002597325163003394, 0.01665282209275372]"
